0	9970.000000000437

600	9940.000000000873

1200	9910.00000000131

1800	9880.000000001746

2400	9850.000000002183

3000	9820.00000000262

3600	9790.000000003056

4200	9760.000000003492

4800	9730.000000003929

5400	9700.000000004366

6000	9670.000000004802

6600	9640.000000005239

7200	9610.000000005675

7800	9580.000000006112

8400	9550.000000006548

9000	9520.000000006985

9600	9490.000000007421

10200	9460.000000007858

10800	9430.000000008295

11400	9400.000000008731

12000	9370.000000009168

12600	9340.000000009604

13200	9310.00000001004

13800	9280.000000010477

14400	9250.000000010914

15000	9220.00000001135

15600	9190.000000011787

16200	9160.000000012224

16800	9130.00000001266

17400	9100.000000013097

18000	9070.000000013533

18600	9040.00000001397

19200	9010.000000014406

19800	8980.000000014843

20400	8950.00000001528

21000	8920.000000015716

21600	8860.000000016153

22200	8828.00000001659

22800	8798.000000017026

23400	8768.000000017462

24000	8738.000000017899

24600	8704.000000018335

25200	8674.000000018772

25800	8644.000000019209

26400	8614.000000019645

27000	8584.000000020082

27600	8554.000000020518

28200	8524.000000020955

28800	8494.000000021391

29400	8464.000000021828

30000	8434.000000022264

30600	8404.000000022701

31200	8374.000000023138

31800	8344.000000023574

32400	8314.00000002401

33000	8284.000000024447

33600	8254.000000024884

34200	8224.00000002532

34800	8194.000000025757

35400	8164.000000025684

36000	8134.000000025575

36600	8104.000000025466

37200	8074.000000025357

37800	8044.000000025248

38400	8014.000000025138

39000	7984.000000025029

39600	7954.00000002492

40200	7924.000000024811

40800	7894.000000024702

41400	7864.000000024593

42000	7834.000000024484

42600	7804.0000000243745

43200	7774.000000024265

43800	7744.000000024156

44400	7714.000000024047

45000	7684.000000023938

45600	7654.000000023829

46200	7624.00000002372

46800	7594.0000000236105

47400	7564.000000023501

48000	7534.000000023392

48600	7504.000000023283

49200	7474.000000023174

49800	7444.000000023065

50400	7414.000000022956

51000	7384.0000000228465

51600	7354.000000022737

52200	7324.000000022628

52800	7294.000000022519

53400	7264.00000002241

54000	7234.000000022301

54600	7204.000000022192

55200	7174.0000000220825

55800	7144.000000021973

56400	7114.000000021864

57000	7084.000000021755

57600	7054.000000021646

58200	7024.000000021537

58800	6994.000000021428

59400	6964.000000021319

60000	6934.000000021209

60600	6904.0000000211

61200	6874.000000020991

61800	6844.000000020882

62400	6814.000000020773

63000	6784.000000020664

63600	6754.000000020555

64200	6724.000000020445

64800	6694.000000020336

65400	6664.000000020227

66000	6634.000000020118

66600	6604.000000020009

67200	6574.0000000199

67800	6544.000000019791

68400	6514.0000000196815

69000	6484.000000019572

69600	6454.000000019463

70200	6424.000000019354

70800	6394.000000019245

71400	6364.000000019136

72000	6334.000000019027

72600	6282.0000000189175

73200	6252.000000018808

73800	6146.000000018699

74400	6082.00000001859

75000	5950.000000018481

75600	5820.000000018372

76200	5712.000000018263

76800	5638.0000000181535

77400	5526.000000018044

78000	5470.000000017935

78600	5388.000000017826

79200	5358.000000017717

79800	5308.000000017608

80400	5278.000000017499

81000	5240.0000000173895

81600	5210.00000001728

82200	5006.000000017171

82800	4744.000000017062

83400	4642.000000016953

84000	4600.000000016844

84600	4334.000000016735

85200	4214.000000016626

85800	3998.0000000165164

86400	3968.0000000164073

87000	3774.000000016298

87600	3588.000000016189

88200	3360.00000001608

88800	3210.0000000159707

89400	3074.0000000158616

90000	2966.0000000157524

90600	2656.0000000156433

91200	2332.000000015534

91800	2248.000000015425

92400	2200.000000015316

93000	2106.0000000152068

93600	2076.0000000150976

94200	1936.0000000150244

94800	1668.0000000150517

95400	1520.000000015079

96000	1464.0000000151063

96600	1434.0000000151335

97200	1352.0000000151608

97800	1278.000000015188

98400	1208.0000000152154

99000	972.0000000152427

99600	792.00000001527

100200	710.0000000152972

100800	610.0000000153245

101400	578.0000000153518

102000	546.0000000153791

102600	516.0000000154064

103200	378.0000000154041

103800	342.0000000153973

104400	238.00000001539047

105000	126.00000001538422

105600	96.00000001538592

106200	0.0

106800	0.0

107400	0.0

108000	0.0

108600	0.0

109200	0.0

109800	0.0

110400	0.0

111000	0.0

111600	0.0

112200	0.0

112800	0.0

113400	0.0

114000	0.0

114600	0.0

115200	0.0

115800	0.0

116400	0.0

117000	0.0

117600	0.0

118200	0.0

118800	0.0

119400	0.0

120000	0.0

120600	0.0

121200	0.0

121800	0.0

122400	0.0

123000	0.0

123600	0.0

124200	0.0

124800	0.0

125400	0.0

126000	0.0

126600	0.0

127200	0.0

127800	0.0

128400	0.0

129000	0.0

129600	0.0

130200	0.0

130800	0.0

131400	0.0

132000	0.0

132600	0.0

133200	0.0

133800	0.0

134400	0.0

135000	0.0

135600	0.0

136200	0.0

136800	0.0

137400	0.0

138000	0.0

138600	0.0

139200	0.0

139800	0.0

140400	0.0

141000	0.0

141600	0.0

142200	0.0

142800	0.0

143400	0.0

144000	0.0

144600	0.0

145200	0.0

145800	0.0

146400	0.0

147000	0.0

147600	0.0

148200	0.0

148800	0.0

149400	0.0

150000	0.0

150600	0.0

151200	0.0

151800	0.0

152400	0.0

153000	0.0

153600	0.0

154200	0.0

154800	0.0

155400	0.0

156000	0.0

156600	0.0

157200	0.0

157800	0.0

158400	0.0

159000	0.0

159600	0.0

160200	0.0

160800	0.0

161400	0.0

162000	0.0

162600	0.0

163200	0.0

163800	0.0

164400	0.0

165000	0.0

165600	0.0

166200	0.0

166800	0.0

167400	0.0

168000	0.0

168600	0.0

169200	0.0

169800	0.0

170400	0.0

171000	0.0

171600	0.0

172200	0.0

172800	0.0

173400	0.0

174000	0.0

174600	0.0

175200	0.0

175800	0.0

176400	0.0

177000	0.0

177600	0.0

178200	0.0

178800	0.0

179400	0.0

180000	0.0

180600	0.0

181200	0.0

181800	0.0

182400	0.0

183000	0.0

183600	0.0

184200	0.0

184800	0.0

185400	0.0

186000	0.0

186600	0.0

187200	0.0

187800	0.0

188400	0.0

189000	0.0

189600	0.0

190200	0.0

190800	0.0

191400	0.0

192000	0.0

192600	0.0

193200	0.0

193800	0.0

194400	0.0

195000	0.0

195600	0.0

196200	0.0

196800	0.0

197400	0.0

198000	0.0

198600	0.0

199200	0.0

199800	0.0

200400	0.0

201000	0.0

201600	0.0

202200	0.0

202800	0.0

203400	0.0

204000	0.0

204600	0.0

205200	0.0

205800	0.0

206400	0.0

207000	0.0

207600	0.0

208200	0.0

208800	0.0

209400	0.0

210000	0.0

210600	0.0

211200	0.0

211800	0.0

212400	0.0

213000	0.0

213600	0.0

214200	0.0

214800	0.0

215400	0.0

216000	0.0

216600	0.0

217200	0.0

217800	0.0

218400	0.0

219000	0.0

219600	0.0

220200	0.0

220800	0.0

221400	0.0

222000	0.0

222600	0.0

223200	0.0

223800	0.0

224400	0.0

225000	0.0

225600	0.0

226200	0.0

226800	0.0

227400	0.0

228000	0.0

228600	0.0

229200	0.0

229800	0.0

230400	0.0

231000	0.0

231600	0.0

232200	0.0

232800	0.0

233400	0.0

234000	0.0

234600	0.0

235200	0.0

235800	0.0

236400	0.0

237000	0.0

237600	0.0

238200	0.0

238800	0.0

239400	0.0

240000	0.0

240600	0.0

241200	0.0

241800	0.0

242400	0.0

243000	0.0

243600	0.0

244200	0.0

244800	0.0

245400	0.0

246000	0.0

246600	0.0

247200	0.0

247800	0.0

248400	0.0

249000	0.0

249600	0.0

250200	0.0

250800	0.0

251400	0.0

252000	0.0

252600	0.0

253200	0.0

253800	0.0

254400	0.0

255000	0.0

255600	0.0

256200	0.0

256800	0.0

257400	0.0

258000	0.0

258600	0.0

259200	0.0

259800	0.0

260400	0.0

261000	0.0

261600	0.0

262200	0.0

262800	0.0

263400	0.0

264000	0.0

264600	0.0

265200	0.0

265800	0.0

266400	0.0

267000	0.0

267600	0.0

268200	0.0

268800	0.0

269400	0.0

270000	0.0

270600	0.0

271200	0.0

271800	0.0
